,Location,Lat,Lng,City,LocalizedNeighbourhood,Bathrooms,Bedrooms,Beds,Host_ID,isNewListing,isSuperhost,RoomType,SpaceType,isHomeOrServicedApartment,BasicNightPrice,Taxes,Total_Price
12226,Mumbai,19.16503832698265,72.83141139629518,Mumbai,Goregaon West,1.0,1.0,1.0,420638378,False,False,Private room,Private room,0,3617.18,705.79,4322.969999999999
12227,Mumbai,19.11583,72.88199,Mumbai,Andheri East,2.0,2.0,4.0,6863408,False,False,Private room,Private room,0,9439.97,8469.5,17909.47
12228,Mumbai,19.10908306923763,72.88117412477732,Mumbai,Andheri East,1.0,1.0,1.0,712129512,False,False,Private room,Private room,0,2911.39,617.57,3528.96
12229,Mumbai,19.11185,72.8644,Mumbai,Andheri East,1.0,1.0,1.0,158545846,False,False,Private room,Private room,0,4146.53,794.02,4940.549999999999
12231,Mumbai,19.1319046,72.8410064,Mumbai,Andheri West,1.0,1.0,1.0,707708099,False,True,Private room,Private room,0,3528.96,705.79,4234.75
12232,Mumbai,19.12503,72.83802,Mumbai,Andheri West,1.0,1.0,1.0,266232532,False,True,Private room,Private room,0,3970.08,794.02,4764.1
12233,Mumbai,19.13177399080793,72.83464919775724,Mumbai,Unknown-Mumbai,2.0,1.0,1.0,671592308,True,False,Private room,Private room,0,4322.98,705.79,5028.7699999999995
12234,Mumbai,19.10916,72.82422,Mumbai,Juhu,1.0,1.0,1.0,4319143,False,False,Private room,Private room,0,5911.01,1235.14,7146.150000000001
12235,Mumbai,19.10233,72.82772,Mumbai,Juhu,1.0,1.0,1.0,400747,False,False,Private room,Private room,0,5381.66,1058.69,6440.35
12236,Mumbai,19.110723849797427,72.83526153484472,Mumbai,Ville Parle West,1.0,1.0,1.0,435087690,False,False,Private room,Private room,0,4852.32,970.46,5822.78
12237,Mumbai,19.08124,72.8515,Mumbai,Santacruz East,1.0,1.0,1.0,344685234,False,False,Private room,Private room,0,4675.87,882.24,5558.11
12238,Mumbai,19.08389,72.84409,Mumbai,Santacruz East,1.0,1.0,1.0,491368864,False,False,Private room,Private room,0,2999.62,617.57,3617.19
12239,Mumbai,19.08445357445777,72.84373149571543,Mumbai,Santacruz East,1.0,2.0,2.0,491368864,False,False,Private room,Private room,0,9351.74,7057.92,16409.66
12240,Mumbai,19.08144,72.84976,Mumbai,Santacruz East,1.0,1.0,2.0,50641487,False,False,Private room,Private room,0,3705.41,705.79,4411.2
12241,Mumbai,19.05624646492139,72.84985010433178,Mumbai,Bandra East,1.0,1.0,1.0,13173913,False,True,Private room,Private room,0,2999.62,617.57,3617.19
12242,Mumbai,19.08302570135797,72.841182528044,Mumbai,Unknown-Mumbai,1.0,1.0,3.0,473148321,True,False,Private room,Private room,0,1676.26,264.67,1940.93
12243,Mumbai,19.0761,72.83773,Mumbai,Khar West,1.0,1.0,1.0,3908427,False,False,Private room,Private room,0,3705.41,705.79,4411.2
12244,Mumbai,19.07606,72.8342,Mumbai,Santacruz West,1.0,1.0,1.0,237165157,False,False,Private room,Private room,0,6087.46,1499.81,7587.27
12245,Mumbai,19.142067033552276,72.83407989889383,Mumbai,Andheri West,1.0,1.0,1.0,571379306,False,False,Private room,Private room,0,2823.17,441.12,3264.29
12246,Mumbai,19.14146,72.83245,Mumbai,Andheri West,1.0,1.0,1.0,92213108,False,False,Private room,Private room,0,4234.75,882.24,5116.99
12247,Mumbai,19.0666465,72.8333706,Mumbai,Bandra West,1.0,1.0,1.0,279189436,False,False,Private room,Private room,0,2646.72,529.34,3176.06
12248,Mumbai,19.06735,72.83393,Mumbai,Bandra West,1.0,1.0,2.0,572605779,False,False,Private room,Private room,0,5469.89,1146.91,6616.8
12249,Mumbai,19.05598,72.8361,Mumbai,Bandra West,3.0,1.0,1.0,693801197,False,True,Private room,Private room,0,4852.32,970.46,5822.78
12250,Mumbai,19.07002,72.82588,Mumbai,Khar West,1.0,1.0,1.0,457061733,False,True,Private room,Private room,0,4940.54,1235.14,6175.68
12251,Mumbai,19.05751,72.82521,Mumbai,Bandra West,1.0,1.0,1.0,186453854,False,True,Private room,Private room,0,4411.2,882.24,5293.44
12252,Mumbai,19.13775,72.81546,Mumbai,Versova,1.0,1.0,1.0,434647501,False,False,Private room,Private room,0,3087.84,617.57,3705.4100000000003
12253,Mumbai,19.14171,72.81132,Mumbai,Versova,1.0,1.0,1.0,546439074,False,True,Private room,Private room,0,2382.05,441.12,2823.17
12254,Mumbai,19.13789271790677,72.81360650056202,Mumbai,Versova,1.0,1.0,1.0,290049293,False,False,Private room,Private room,0,3176.06,617.57,3793.63
12256,Mumbai,19.13823,72.80873,Mumbai,Versova,1.0,1.0,1.0,121989329,False,True,Private room,Private room,0,2558.5,529.34,3087.84
12257,Mumbai,19.137279961254364,72.80999895369891,Mumbai,Versova,1.0,1.0,1.0,579574722,False,False,Private room,Private room,0,4058.3,705.79,4764.09
12258,Mumbai,19.13969,72.81045,Mumbai,Versova,1.0,1.0,1.0,254990958,False,False,Private room,Private room,0,2999.62,617.57,3617.19
12259,Mumbai,19.1159,72.8911,Mumbai,Unknown-Mumbai,1.0,1.0,1.0,596887924,False,False,Private room,Private room in rental unit,0,6969.7,1323.36,8293.06
12260,Mumbai,19.07482776205082,72.8419729991618,Mumbai,Khar West,1.0,1.0,1.0,686222954,False,False,Entire home/flat,Room in boutique hotel,0,2205.6,529.34,2734.94
12261,Mumbai,18.952623900064776,72.79815964678815,Mumbai,Malabar Hill,1.0,1.0,1.0,282006850,False,False,Private room,Room in serviced apartment,0,5911.01,1146.91,7057.92
12262,Mumbai,19.0724968,72.863759,Mumbai,Santacruz East,1.0,1.0,1.0,673690688,False,False,Private room,Room in serviced apartment,0,5734.56,1411.58,7146.14
12263,Mumbai,19.07509,72.87662,Mumbai,Santacruz East,3.0,3.0,4.0,195740322,False,False,Private room,Room in serviced apartment,0,4940.54,1235.14,6175.68
12264,Mumbai,19.06038,72.85336,Mumbai,Bandra East,1.5,1.0,2.0,294903753,False,False,Private room,Room in serviced apartment,0,4146.53,794.02,4940.549999999999
12265,Mumbai,19.07494,72.8248,Mumbai,Khar West,1.0,1.0,1.0,483445988,False,True,Shared room,Shared room,0,1764.48,352.9,2117.38
12266,Mumbai,18.95178615640198,72.80311783026355,Mumbai,Malabar Hill,1.0,1.0,1.0,232341130,False,False,Entire home/flat,Entire apartment,1,7146.14,1499.81,8645.95
12267,Mumbai,18.99502,72.82245,Mumbai,Worli,2.0,2.0,2.0,17746920,False,False,Entire home/flat,Entire apartment,1,9969.31,0.0,9969.31
12268,Mumbai,19.1303,72.81246,Mumbai,Unknown-Mumbai,2.0,2.0,4.0,67665732,False,False,Entire home/flat,Entire apartment,1,9439.97,7057.92,16497.89
12269,Mumbai,19.15107536315918,72.8857421875,Goregaon East,Goregaon,1.0,1.0,1.0,277638278,False,True,Entire home/flat,Entire apartment,1,2470.27,441.12,2911.39
12270,Mumbai,19.05372430157992,72.82674461163938,Mumbai,Bandra West,1.0,1.0,1.0,65475409,False,True,Entire home/flat,Entire apartment,1,4675.87,970.46,5646.33
12271,Mumbai,19.11652710133115,72.91302669793367,Mumbai,Powai,1.5,1.0,1.0,107100608,False,True,Entire home/flat,Entire apartment,1,6263.9,1499.81,7763.709999999999
12272,Mumbai,19.16025,72.84048,Mumbai,Goregaon West,1.0,0.0,1.0,483177914,False,True,Entire home/flat,Entire apartment,1,3881.86,1058.69,4940.55
12273,Mumbai,19.09969,72.88507,Mumbai,Kurla West,2.0,2.0,3.0,7330656,False,True,Entire home/flat,Entire apartment,1,5911.01,1235.14,7146.150000000001
12274,Mumbai,19.10258,72.84616,Mumbai,Ville Parle East,2.0,2.0,3.0,25487024,False,False,Entire home/flat,Entire apartment,1,7499.04,1852.7,9351.74
12275,Mumbai,19.12518,72.83322,Mumbai,Andheri West,1.5,1.0,1.0,21798014,False,False,Entire home/flat,Entire apartment,1,6793.25,1411.58,8204.83
12276,Mumbai,19.08601,72.83328,Mumbai,Juhu,2.0,2.0,3.0,459686849,False,False,Entire home/flat,Entire apartment,1,5999.23,1235.14,7234.37
12277,Mumbai,19.13321,72.82615,Mumbai,Andheri West,1.0,1.0,1.0,500409057,False,False,Entire home/flat,Entire apartment,1,2999.62,617.57,3617.19
12278,Mumbai,19.13281,72.82771,Mumbai,Andheri West,2.0,1.0,4.0,692800078,False,False,Entire home/flat,Entire apartment,1,5028.77,1058.69,6087.460000000001
12279,Mumbai,19.13277,72.82728,Mumbai,Andheri West,1.0,1.0,1.0,500409057,False,False,Entire home/flat,Entire apartment,1,2999.62,617.57,3617.19
12280,Mumbai,19.0654419562476,72.83994965238398,Mumbai,Bandra West,1.0,1.0,1.0,574380510,False,True,Entire home/flat,Entire apartment,1,5558.11,1323.36,6881.469999999999
12281,Mumbai,19.0740667,72.8286262,Mumbai,Khar West,1.0,1.0,2.0,226933057,False,True,Entire home/flat,Entire apartment,1,5646.34,1146.91,6793.25
12282,Mumbai,19.0720802,72.8287688,Mumbai,Khar West,2.0,2.0,3.0,223485120,False,False,Entire home/flat,Entire apartment,1,6969.7,1676.26,8645.96
12283,Mumbai,19.173551111744512,72.88133590579858,Mumbai,Malad,3.0,3.0,6.0,344772127,True,False,Entire home/flat,Entire bungalow,1,13233.6,9528.19,22761.79
12284,Mumbai,19.16335,72.787,Mumbai,Goregaon,2.0,2.0,4.0,474103109,False,True,Entire home/flat,Entire bungalow,1,13498.27,10939.78,24438.050000000003
12285,Mumbai,19.0299259,72.8416008,Mumbai,Matunga West,1.0,1.0,2.0,693645552,False,False,Entire home/flat,Entire home,1,4322.98,882.24,5205.219999999999
12286,Mumbai,19.05326,72.82953,Mumbai,Bandra West,1.0,1.0,1.0,168930623,False,True,Entire home/flat,Entire home,1,6528.58,1588.03,8116.61
12289,Mumbai,19.14340620542607,72.79393695294857,Mumbai,Pascal Wadi Madh Malad West,2.0,2.0,4.0,433777431,False,False,Entire home/flat,Entire home,1,10145.76,7587.26,17733.02
12291,Mumbai,19.13551,72.82164,Mumbai,Andheri West,1.0,1.0,1.0,180438675,False,False,Entire home/flat,Entire home,1,3087.84,617.57,3705.4100000000003
12292,Mumbai,19.2056,72.86671,Mumbai,Kandivali East,4.0,3.0,3.0,88871192,False,False,Entire home/flat,Entire loft,1,8028.38,1676.26,9704.64
12296,Mumbai,18.92382,72.8323,Mumbai,Colaba,1.0,1.0,2.0,98385935,False,True,Entire home/flat,Entire rental unit,1,5028.77,1058.69,6087.460000000001
12297,Mumbai,19.062622089543936,72.82402739478147,Mumbai,Bandra West,1.0,0.0,1.0,492148846,False,False,Entire home/flat,Entire rental unit,1,3087.84,617.57,3705.4100000000003
12299,Mumbai,19.12823,72.81788,Mumbai,Versova,2.0,2.0,3.0,550842229,False,False,Entire home/flat,Entire rental unit,1,8116.61,1676.26,9792.869999999999
12300,Mumbai,19.18471,72.85894,Mumbai,Malad East,2.0,2.0,2.0,594282179,False,False,Entire home/flat,Entire rental unit,1,4940.54,1235.14,6175.68
12301,Mumbai,19.067320865067387,72.87503193739296,Mumbai,Kurla West,2.0,2.0,2.0,476203385,False,True,Entire home/flat,Entire rental unit,1,7940.16,1146.91,9087.07
12302,Mumbai,19.06884313069846,72.87624388933182,Mumbai,Kurla West,1.0,1.0,2.0,577690367,False,False,Entire home/flat,Entire rental unit,1,4940.54,970.46,5911.0
12303,Mumbai,19.06744049086335,72.87529509193405,Mumbai,Unknown-Mumbai,2.0,2.0,2.0,168930623,True,True,Entire home/flat,Entire rental unit,1,8557.73,7763.71,16321.439999999999
12304,Mumbai,19.085055327787643,72.8891234034686,Mumbai,Kurla West,2.0,2.0,3.0,691768344,False,False,Entire home/flat,Entire rental unit,1,5116.99,970.46,6087.45
12305,Mumbai,19.0541641,72.8268811,Mumbai,Bandra West,1.0,2.0,2.0,226933057,False,True,Entire home/flat,Entire rental unit,1,8204.83,1676.26,9881.09
12306,Mumbai,19.05378,72.82839,Mumbai,Bandra West,1.0,1.0,1.0,168930623,False,True,Entire home/flat,Entire rental unit,1,3793.63,882.24,4675.87
12307,Mumbai,19.05433,72.82814,Mumbai,Bandra West,1.0,1.0,1.0,27874273,False,False,Entire home/flat,Entire rental unit,1,7851.94,1588.03,9439.97
12308,Mumbai,19.018980430152222,72.83829130183206,Mumbai,Dadar West,1.0,1.0,1.0,234468841,False,False,Entire home/flat,Entire rental unit,1,4940.54,970.46,5911.0
12309,Mumbai,19.1138,72.90828,Mumbai,Powai,2.0,1.0,1.0,517138340,False,False,Entire home/flat,Entire rental unit,1,6175.68,1235.14,7410.820000000001
12310,Mumbai,19.12222622830416,72.89718393579682,Mumbai,Unknown-Mumbai,2.0,2.0,2.0,720806753,False,False,Entire home/flat,Entire rental unit,1,8910.62,1852.7,10763.320000000002
12311,Mumbai,19.11769,72.91094,Mumbai,Powai,2.0,1.0,2.0,534650545,False,False,Entire home/flat,Entire rental unit,1,5999.23,1235.14,7234.37
12312,Mumbai,19.1210975,72.8983806,Mumbai,Powai,2.0,2.0,4.0,516439203,True,True,Entire home/flat,Entire rental unit,1,7057.92,1411.58,8469.5
12313,Mumbai,19.1151314,72.9058968,Mumbai,Unknown-Mumbai,1.0,1.0,1.0,425524230,True,False,Entire home/flat,Entire rental unit,1,8645.95,1499.81,10145.76
12314,Mumbai,19.11355,72.90511,Mumbai,Powai,1.0,1.0,1.0,253574894,False,True,Entire home/flat,Entire rental unit,1,6793.25,1411.58,8204.83
12315,Mumbai,19.11509,72.90813,Mumbai,Powai,1.5,1.0,1.0,282006850,False,False,Entire home/flat,Entire rental unit,1,6528.58,1235.14,7763.72
12316,Mumbai,19.1153798,72.9091436,Mumbai,Powai,2.0,2.0,2.0,304937145,False,False,Entire home/flat,Entire rental unit,1,12880.7,9704.64,22585.34
12317,Mumbai,19.16859,72.84268,Mumbai,Goregaon West,1.0,1.0,2.0,491487485,False,False,Entire home/flat,Entire rental unit,1,3881.86,794.02,4675.88
12318,Mumbai,19.11558,72.89208,Mumbai,Unknown-Mumbai,1.0,1.0,1.0,596887924,False,False,Entire home/flat,Entire rental unit,1,6705.02,1676.26,8381.28
12319,Mumbai,19.12225476116932,72.87117243397918,Mumbai,Andheri East,1.0,1.0,1.0,162204618,False,False,Entire home/flat,Entire rental unit,1,5381.66,1058.69,6440.35
